AW00015534,3199
AW00015348,3199
AW00020651,3198
AW00015501,3198
AW00015992,3195
AW00020736,3194
AW00016836,3193
AW00020165,3191
AW00028740,3191
AW00020186,3191
AW00019910,3189
AW00011089,3188
AW00015364,3184
AW00015379,3184
AW00015491,3182
AW00011264,3182
AW00015167,3181
AW00020173,3181
AW00015770,3180
AW00015985,3180
AW00015484,3180
AW00015888,3179
AW00015371,3179
AW00015367,3178
AW00019076,3178
AW00019903,3178
AW00015778,3178
AW00015374,3178
AW00020170,3177
AW00011088,3176
AW00015771,3175
AW00015952,3175
AW00015194,3174
AW00015521,3173
AW00021517,3173
AW00019924,3172
AW00015429,3170
AW00020468,3169
AW00020669,3169
AW00016339,3169
AW00023992,3167
AW00020149,3165
AW00020560,3162
AW00016678,3162
AW00015769,3160
AW00015196,3159
AW00015949,3158
AW00020866,3158
AW00015976,3158
AW00015195,3155
AW00020555,3154
AW00015500,3154
AW00021508,3153
AW00015389,3153
AW00015320,3153
AW00015481,3153
AW00015322,3153
AW00015842,3153
AW00020172,3150
AW00020164,3150
AW00015918,3150
AW00020042,3150
AW00020049,3150
AW00014602,3150
AW00015972,3149
AW00015155,3149
AW00015934,3148
AW00015396,3148
AW00020576,3148
AW00015399,3148
AW00015380,3145
AW00015937,3145
AW00015350,3145
AW00015200,3143
AW00015843,3143
AW00020060,3142
AW00015365,3142
AW00020167,3142
AW00020048,3142
AW00016103,3142
AW00015989,3141
AW00015349,3140
AW00019052,3140
AW00015739,3140
AW00020584,3140
AW00019033,3139
AW00020561,3139
AW00019945,3138
AW00019922,3138
AW00011083,3137
AW00011168,3136
AW00015302,3135
AW00015844,3135
AW00015983,3135
AW00015329,3135
AW00015394,3135
AW00015899,3134
AW00015398,3133
AW00020548,3132
AW00019899,3128
AW00015411,3128
AW00015388,3128
AW00015369,3128
AW00015961,3127
AW00020590,3127
AW00015991,3127
AW00019931,3126
AW00011167,3126
AW00020556,3125
AW00015667,3125
AW00015166,3125
AW00015984,3125
AW00015768,3125
AW00015540,3125
AW00015873,3124
AW00015482,3124
AW00017815,3123
AW00015483,3120
AW00015417,3120
AW00015959,3118
AW00016754,3118
AW00021509,3118
AW00015964,3118
AW00015542,3118
AW00015954,3118
AW00015492,3117
AW00015737,3117
AW00015404,3115
AW00015351,3115
AW00019930,3115
AW00015897,3115
AW00015280,3115
AW00015518,3115
AW00020569,3114
AW00020592,3113
AW00015321,3113
AW00019943,3113
AW00015568,3113
AW00015517,3113
AW00019069,3113
AW00011042,3112
AW00016406,3110
AW00015969,3110
AW00011082,3110
AW00016938,3110
AW00015965,3109
AW00016491,3106
AW00015941,3105
AW00019051,3105
AW00015841,3105
AW00020549,3105
AW00015372,3105
AW00019944,3105
AW00017933,3103
AW00015419,3103
AW00015915,3103
AW00013722,3102
AW00015345,3102
AW00021516,3102
AW00016098,3101
AW00015990,3100
AW00015968,3100
AW00014664,3100
AW00015535,3100
AW00020598,3100
AW00015493,3100
AW00015565,3100
AW00015455,3099
AW00020575,3095
AW00013855,3095
AW00016446,3093
AW00015948,3093
AW00015666,3089
AW00013085,3089
AW00013059,3089
AW00019041,3089
AW00015750,3088
AW00015462,3086
AW00013849,3085
AW00013889,3084
AW00013939,3084
AW00013055,3084
AW00014656,3084
AW00015840,3080
AW00018000,3080
AW00015199,3080
AW00020577,3080
AW00015914,3080
AW00019902,3080
AW00015023,3080
AW00017753,3080
AW00011084,3078
AW00013716,3078
AW00015569,3078
AW00015980,3078
AW00015303,3078
AW00015480,3078
AW00019941,3078
AW00014657,3076
AW00014601,3076
AW00013806,3075
AW00017639,3075
AW00020567,3074
AW00015004,3073
AW00023993,3072
AW00013938,3071
AW00014796,3071
AW00016946,3071
AW00016452,3071
AW00017937,3069
AW00016810,3064
AW00018175,3064
AW00019028,3063
AW00013779,3063
AW00018143,3063
AW00013718,3062
AW00016758,3062
AW00023321,3061
AW00013871,3060
AW00013067,3059
AW00020564,3059
AW00014926,3058
AW00017798,3058
AW00014998,3058
AW00016201,3058
AW00014596,3056
AW00016654,3056
AW00014599,3054
AW00015674,3053
AW00024179,3052
AW00026115,3052
AW00022580,3051
AW00015649,3048
AW00015003,3048
AW00024160,3047
AW00024165,3047
AW00025048,3047
AW00015659,3047
AW00013747,3045
AW00017948,3045
AW00013915,3045
AW00017896,3044
AW00018163,3044
AW00018137,3043
AW00017968,3043
AW00017889,3043
AW00013884,3043
AW00024007,3042
AW00024176,3042
AW00023322,3042
AW00017969,3040
AW00014944,3040
AW00014584,3040
AW00017790,3039
AW00016546,3037
AW00016267,3037
AW00014510,3036
AW00014603,3034
AW00018132,3034
AW00019942,3034
AW00020552,3034
AW00013066,3033
AW00013714,3033
AW00018621,3033
AW00013058,3032
AW00021359,3032
AW00016561,3030
AW00013877,3030
AW00019027,3029
AW00016541,3028
AW00018627,3027
AW00015622,3027
AW00017849,3025
AW00014648,3024
AW00014555,3021
AW00017097,3021
AW00013793,3021
AW00013906,3021
AW00013662,3021
AW00017782,3021
AW00016272,3021
AW00016428,3021
AW00017627,3021
AW00013892,3021
AW00016318,3021
AW00018131,3021
AW00016470,3021
AW00013883,3021
AW00013927,3021
AW00017813,3020
AW00020558,3019
AW00024170,3018
AW00013705,3018
AW00025104,3018
AW00022406,3018
AW00024274,3018
AW00017978,3018
AW00022175,3018
AW00019904,3018
AW00021001,3018
AW00022412,3018
AW00026040,3018
AW00025981,3018
AW00022575,3018
AW00014154,3018
AW00014538,3017
AW00017644,3017
AW00014572,3016
AW00014585,3016
AW00019901,3016
AW00016271,3014
AW00016277,3010
AW00013799,3010
AW00013840,3010
AW00017115,3008
AW00024960,3008
AW00022174,3007
AW00024171,3006
AW00023100,3006
AW00024162,3004
AW00016573,3001
AW00013766,3001
AW00017626,3001
AW00016550,3001
AW00017094,3001
AW00017979,3001
AW00017632,3001
AW00013811,3001
AW00016553,3001
AW00013667,3001
AW00016530,3001
AW00016328,3001
AW00018028,3001
AW00018620,3001
AW00016260,3001
AW00016317,3001
AW00017960,3001
AW00016417,3001
AW00016447,3001
AW00014524,3001
AW00017965,3001
AW00014798,3001
AW00016562,3001
AW00014701,3001
AW00015022,2999
AW00021361,2997
AW00022168,2997
AW00024241,2997
AW00023325,2997
AW00022572,2997
AW00015006,2994
AW00020562,2994
AW00014501,2994
AW00016278,2992
AW00021379,2992
AW00021002,2992
AW00015064,2992
AW00015656,2992
AW00016554,2990
AW00013742,2988
AW00021349,2988
AW00018026,2988
AW00016311,2988
AW00014348,2988
AW00017085,2986
AW00013862,2986
AW00016305,2983
AW00017795,2983
AW00024167,2983
AW00025287,2983
AW00017981,2983
AW00017829,2983
AW00022401,2983
AW00023995,2983
AW00024251,2983
AW00023099,2983
AW00022404,2983
AW00017812,2983
AW00022410,2983
AW00024174,2983
AW00024001,2983
AW00024161,2983
AW00024000,2983
AW00013890,2982
AW00013856,2982
AW00016427,2975
AW00014818,2974
AW00026646,2972
AW00026619,2972
AW00017977,2966
AW00014708,2966
AW00013029,2961
AW00013744,2959
AW00016420,2959
AW00013741,2951
AW00015208,2951
AW00015266,2934
AW00014671,2933
AW00022172,2932
AW00015210,2926
AW00021384,2921
AW00015169,2919
AW00014670,2919
AW00015209,2916
AW00026322,2912
AW00015211,2910
AW00015580,2910
AW00015575,2910
AW00015582,2907
AW00023313,2906
AW00014347,2899
AW00015265,2897
AW00026634,2896
AW00026626,2891
AW00026647,2890
AW00026606,2890
AW00026575,2890
AW00017750,2889
AW00021423,2888
AW00026633,2883
AW00026312,2881
AW00026608,2881
AW00026617,2881
AW00026308,2867
AW00026317,2862
AW00026601,2862
AW00026329,2860
AW00024778,2859
AW00015267,2853
AW00015027,2853
AW00026307,2848
AW00028904,2848
AW00026513,2848
AW00026632,2848
AW00026499,2848
AW00026546,2847
AW00017772,2846
AW00025991,2846
AW00024270,2845
AW00026623,2841
AW00017717,2840
AW00026635,2840
AW00015268,2840
AW00026579,2840
AW00023316,2835
AW00022571,2835
AW00015229,2833
AW00014995,2833
AW00017715,2832
AW00026625,2827
AW00026520,2827
AW00026618,2826
AW00026624,2826
AW00026315,2825
AW00016290,2823
AW00026545,2822
AW00026581,2822
AW00026311,2822
AW00026330,2821
AW00022583,2821
AW00026521,2821
AW00026622,2820
AW00019294,2820
AW00015213,2818
AW00013068,2816
AW00015456,2816
AW00026631,2813
AW00026484,2813
AW00026607,2813
AW00026681,2813
AW00026510,2813
AW00026485,2813
AW00017958,2812
AW00024178,2811
AW00013060,2808
AW00014957,2808
AW00024003,2807
AW00020998,2806
AW00017700,2806
AW00026644,2805
AW00026676,2805
AW00017841,2804
AW00014960,2804
AW00015067,2804
AW00016273,2804
AW00015665,2804
AW00015463,2803
AW00014851,2803
AW00026331,2800
AW00026309,2800
AW00026645,2800
AW00026509,2800
AW00026600,2800
AW00026351,2800
AW00026616,2800
AW00026343,2800
AW00026486,2800
AW00026306,2800
AW00023101,2795
AW00018021,2794
AW00017743,2794
AW00018633,2794
AW00017775,2794
AW00017974,2792
AW00017972,2792
AW00026614,2791
AW00026344,2791
AW00017720,2791
AW00023994,2791
AW00024168,2791
AW00026627,2791
AW00024166,2790
AW00017892,2788
AW00014948,2787
AW00013721,2787
AW00022399,2786
AW00014267,2786
AW00015061,2782
AW00015002,2782
AW00017943,2782
AW00015457,2782
AW00016252,2782
AW00013715,2779
AW00016289,2779
AW00016269,2779
AW00016268,2779
AW00017897,2779
AW00017990,2779
AW00014946,2779
AW00017962,2778
AW00017752,2776
AW00016270,2772
AW00015663,2772
AW00015070,2771
AW00024248,2771
AW00021389,2771
AW00024173,2771
AW00015664,2771
AW00023097,2771
AW00022408,2771
AW00024257,2771
AW00022411,2771
AW00017755,2769
AW00017098,2769
AW00017109,2769
AW00016288,2769
AW00017744,2766
AW00019289,2765
AW00014272,2765
AW00017932,2765
AW00019283,2764
AW00017803,2761
AW00024164,2760
AW00017095,2760
AW00026200,2757
AW00024163,2757
AW00016259,2757
AW00024242,2757
AW00015451,2757
AW00024249,2757
AW00016197,2757
AW00022407,2757
AW00024005,2757
AW00022582,2757
AW00024159,2757
AW00023998,2757
AW00022986,2757
AW00015072,2756
AW00014354,2755
AW00019286,2755
AW00017827,2755
AW00017754,2755
AW00014088,2755
AW00018625,2754
AW00014965,2754
AW00017890,2754
AW00015655,2754
AW00017944,2751
AW00017830,2751
AW00016942,2751
AW00017773,2751
AW00017900,2751
AW00019285,2751
AW00017646,2751
AW00014083,2751
AW00017831,2750
AW00026202,2749
AW00022581,2749
AW00025971,2749
AW00017959,2749
AW00024266,2749
AW00015460,2747
AW00015454,2747
AW00014966,2747
AW00015651,2747
AW00016051,2747
AW00015071,2747
AW00014848,2747
AW00022409,2746
AW00024009,2746
AW00017794,2746
AW00023098,2745
AW00024271,2745
AW00024002,2745
AW00023996,2745
AW00025989,2745
AW00023314,2745
AW00020997,2745
AW00024252,2745
AW00021387,2745
AW00023323,2745
AW00022170,2745
AW00024004,2745
AW00017747,2744
AW00022577,2743
AW00024175,2743
AW00024250,2739
AW00019257,2739
AW00022400,2738
AW00013704,2737
AW00017714,2736
AW00025408,2736
AW00019284,2736
AW00021380,2736
AW00024169,2736
AW00020999,2736
AW00017891,2736
AW00017634,2736
AW00017739,2736
AW00019288,2736
AW00024272,2736
AW00019321,2736
AW00017641,2736
AW00024172,2736
AW00014268,2736
AW00018047,2736
AW00022173,2736
AW00022578,2736
AW00013069,2732
AW00016052,2732
AW00017633,2732
AW00019188,2732
AW00017080,2732
AW00015079,2732
AW00017950,2732
AW00022579,2731
AW00023320,2731
AW00026113,2731
AW00023999,2731
AW00023102,2731
AW00023324,2731
AW00024008,2731
AW00019314,2730
AW00017787,2726
AW00016253,2722
AW00024006,2722
AW00022573,2722
AW00022402,2722
AW00025288,2722
AW00022576,2722
AW00024273,2722
AW00024177,2722
AW00021000,2722
AW00014930,2722
AW00014925,2722
AW00024247,2722
AW00022171,2722
AW00025992,2722
AW00017756,2715
AW00017770,2715
AW00017894,2710
AW00019316,2701
AW00017716,2701
AW00014109,2701
AW00019274,2701
AW00017099,2701
AW00017885,2701
AW00019254,2701
AW00016161,2700
AW00013025,2690
AW00021400,2689
AW00015830,2680
AW00013036,2677
AW00029412,2671
AW00021331,2670
AW00012575,2668
AW00013021,2668
AW00012573,2668
AW00012578,2668
AW00015790,2668
AW00013024,2665
AW00012589,2665
AW00013156,2663
AW00021501,2661
AW00012570,2654
AW00012576,2653
AW00021595,2649
AW00021655,2648
AW00012581,2646
AW00021652,2646
AW00021354,2646
AW00015831,2646
AW00012583,2646
AW00015792,2645
AW00016160,2644
AW00013022,2644
AW00013018,2642
AW00021658,2641
AW00027937,2641
AW00012571,2641
AW00016163,2641
AW00022430,2639
AW00016164,2639
AW00012588,2639
AW00013518,2638
AW00029388,2638
AW00021582,2638
AW00013035,2638
AW00012586,2636
AW00012584,2633
AW00012585,2629
AW00021336,2628
AW00012574,2626
AW00021352,2625
AW00021629,2624
AW00021620,2620
AW00021642,2620
AW00020036,2618
AW00021621,2616
AW00021332,2616
AW00012577,2614
AW00021622,2612
AW00015833,2611
AW00028757,2611
AW00012572,2611
AW00021618,2611
AW00015832,2611
AW00021613,2610
AW00017949,2605
AW00028758,2603
AW00020037,2596
AW00018011,2590
AW00012580,2589
AW00012579,2589
AW00013020,2589
AW00029389,2589
AW00029390,2589
AW00021589,2589
AW00021614,2589
AW00014730,2588
AW00016373,2579
AW00027944,2579
AW00021040,2567
AW00021104,2567
AW00020834,2567
AW00022501,2566
AW00020346,2565
AW00016790,2565
AW00016118,2564
AW00022647,2563
AW00020405,2563
AW00016366,2563
AW00024573,2563
AW00019319,2562
AW00020848,2558
AW00020850,2557
AW00024847,2552
AW00017973,2551
AW00019296,2548
AW00021036,2548
AW00021056,2548
AW00020837,2548
AW00019276,2548
AW00020982,2547
AW00020852,2547
AW00020324,2544
AW00023606,2544
AW00026399,2544
AW00020869,2543
AW00019297,2543
AW00021053,2543
AW00020545,2542
AW00020838,2542
AW00016778,2541
AW00019315,2538
AW00019280,2538
AW00021027,2538
AW00019318,2538
AW00021106,2538
AW00025774,2537
AW00023765,2535
AW00020832,2534
AW00021105,2534
AW00021071,2534
AW00024534,2534
AW00020886,2534
AW00021044,2534
AW00019293,2534
AW00021034,2534
AW00019313,2533
AW00028902,2530
AW00020385,2528
AW00020339,2528
AW00020890,2528
AW00016140,2528
AW00021011,2528
AW00020412,2528
AW00016231,2526
AW00027924,2526
AW00022690,2524
AW00019282,2521
AW00020476,2521
AW00020345,2521
AW00026381,2521
AW00019661,2521
AW00022595,2520
AW00024860,2520
AW00013472,2519
AW00019292,2519
AW00019309,2519
AW00020880,2519
AW00019256,2519
AW00020875,2519
AW00020933,2519
AW00021668,2519
AW00019181,2519
AW00020885,2519
AW00020872,2519
AW00020851,2519
AW00016004,2518
AW00025762,2517
AW00024066,2515
AW00021018,2515
AW00020465,2515
AW00016361,2515
AW00021093,2515
AW00022449,2515
AW00025769,2515
AW00020975,2515
AW00016237,2515
AW00024549,2515
AW00025776,2514
AW00020824,2513
AW00020303,2512
AW00020462,2512
AW00016752,2512
AW00025637,2511
AW00023608,2511
AW00020348,2511
AW00020839,2511
AW00021092,2511
AW00024537,2511
AW00022664,2511
AW00020859,2509
AW00019287,2509
AW00021060,2508
AW00024795,2507
AW00021103,2507
AW00026038,2503
AW00017156,2502
AW00020199,2502
AW00025805,2501
AW00024868,2501
AW00011015,2501
AW00020640,2498
AW00021012,2498
AW00021020,2498
AW00018848,2496
AW00025756,2493
AW00024662,2493
AW00024067,2492
AW00021858,2492
AW00022465,2492
AW00020323,2492
AW00016751,2492
AW00020461,2492
AW00022632,2492
AW00020543,2492
AW00024734,2492
AW00024523,2492
AW00022445,2490
AW00016365,2490
AW00020180,2488
AW00020649,2488
AW00024583,2487
AW00024558,2487
AW00021857,2487
AW00024883,2487
AW00024577,2487
AW00018010,2485
AW00021130,2484
AW00019255,2484
AW00021039,2484
AW00019295,2484
AW00020856,2484
AW00021067,2484
AW00019174,2484
AW00021669,2484
AW00024522,2483
AW00024632,2483
AW00020442,2482
AW00016362,2482
AW00016782,2482
AW00020382,2482
AW00020472,2482
AW00020495,2482
AW00023597,2482
AW00025795,2482
AW00024040,2482
AW00016364,2482
AW00016372,2482
AW00020386,2482
AW00025192,2481
AW00022692,2481
AW00022500,2481
AW00024092,2481
AW00023618,2481
AW00016363,2481
AW00023630,2481
AW00016747,2480
AW00027952,2480
AW00016762,2480
AW00023636,2480
AW00022448,2480
AW00020200,2480
AW00025779,2480
AW00025780,2480
AW00025793,2480
AW00024569,2480
AW00028961,2478
AW00022808,2478
AW00019357,2478
AW00025423,2478
AW00020496,2478
AW00026206,2478
AW00016670,2478
AW00016770,2478
AW00023234,2478
AW00024735,2478
AW00016375,2478
AW00025481,2478
AW00022312,2478
AW00020210,2478
AW00022524,2478
AW00020527,2478
AW00020638,2478
AW00024091,2478
AW00024865,2478
AW00016490,2478
AW00023776,2478
AW00028962,2477
AW00025796,2476
AW00028876,2476
AW00022648,2476
AW00022822,2476
AW00016761,2476
AW00016232,2476
AW00020376,2476
AW00020204,2476
AW00023759,2476
AW00025073,2473
AW00028928,2473
AW00028949,2473
AW00028952,2473
AW00024346,2473
AW00025745,2473
AW00024668,2473
AW00025078,2473
AW00025484,2469
AW00025075,2469
AW00025730,2469
AW00025400,2469
AW00024203,2469
AW00025076,2469
AW00025072,2469
AW00025025,2469
AW00024807,2469
AW00024990,2468
AW00024417,2467
AW00016673,2466
AW00024093,2466
AW00020297,2466
AW00023922,2466
AW00024582,2466
AW00018511,2466
AW00020639,2466
AW00020659,2466
AW00023629,2466
AW00023921,2465
AW00019387,2464
AW00027869,2462
AW00028953,2462
AW00025059,2462
AW00024676,2462
AW00024520,2462
AW00024183,2462
AW00025015,2462
AW00025742,2462
AW00028207,2462
AW00025186,2462
AW00018008,2459
AW00019329,2459
AW00016132,2459
AW00020644,2457
AW00027309,2457
AW00020641,2457
AW00020544,2457
AW00027948,2457
AW00020658,2457
AW00022691,2457
AW00024870,2457
AW00024852,2457
AW00020648,2457
AW00024068,2457
AW00020039,2457
AW00016783,2457
AW00023925,2457
AW00023764,2457
AW00018415,2455
AW00017999,2454
AW00017996,2454
AW00025414,2453
AW00025289,2453
AW00029359,2453
AW00025185,2453
AW00025767,2453
AW00025464,2453
AW00024654,2453
AW00024681,2453
AW00024739,2453
AW00023666,2453
AW00024341,2453
AW00025736,2453
AW00029113,2453
AW00020642,2452
AW00029180,2452
AW00020337,2452
AW00029178,2452
AW00025798,2452
AW00028729,2452
AW00023635,2452
AW00024799,2452
AW00029407,2452
AW00028731,2452
AW00028697,2452
AW00024700,2452
AW00022828,2451
AW00026205,2451
AW00016732,2451
AW00023607,2451
AW00016727,2451
AW00025775,2451
AW00020183,2451
AW00020302,2451
AW00014732,2450
AW00018039,2450
AW00017987,2450
AW00024794,2448
AW00025047,2448
AW00027864,2447
AW00024633,2447
AW00025064,2447
AW00029319,2447
AW00029247,2447
AW00029043,2447
AW00029190,2447
AW00024446,2447
AW00025180,2447
AW00024421,2447
AW00016866,2444
AW00028901,2443
AW00016789,2443
AW00028834,2443
AW00025778,2443
AW00020038,2443
AW00016235,2443
AW00028802,2443
AW00020482,2443
AW00026420,2443
AW00016776,2443
AW00025892,2443
AW00016728,2443
AW00026013,2443
AW00020340,2443
AW00024053,2443
AW00028766,2443
AW00028798,2443
AW00025100,2443
AW00026207,2443
AW00020181,2443
AW00028659,2443
AW00028663,2443
AW00027867,2443
AW00028836,2443
AW00025361,2443
AW00022464,2443
AW00024348,2443
AW00025393,2443
AW00025061,2443
AW00020377,2443
AW00023926,2443
AW00024444,2443
AW00025875,2443
AW00022323,2443
AW00029159,2443
AW00027943,2443
AW00028850,2443
AW00025864,2443
AW00026382,2443
AW00020347,2443
AW00026294,2443
AW00025094,2443
AW00025363,2443
AW00029149,2443
AW00025095,2443
AW00025883,2443
AW00027316,2443
AW00025995,2443
AW00029281,2443
AW00023906,2443
AW00024343,2443
AW00024357,2443
AW00024786,2443
AW00028416,2442
AW00026822,2442
AW00017038,2442
AW00029480,2442
AW00024433,2442
AW00023328,2442
AW00025724,2442
AW00028326,2442
AW00018378,2440
AW00024754,2440
AW00017171,2440
AW00020581,2440
AW00018122,2440
AW00016969,2440
AW00018068,2440
AW00024811,2438
AW00024815,2438
AW00029317,2438
AW00025161,2438
AW00024997,2438
AW00025038,2438
AW00029308,2438
AW00024645,2438
AW00024818,2438
AW00024432,2438
AW00024436,2438
AW00025285,2438
AW00025184,2438
AW00029196,2438
AW00025425,2438
AW00025008,2438
AW00025765,2438
AW00024998,2438
AW00021037,2437
AW00016916,2435
AW00018038,2435
AW00017971,2435
AW00017957,2435
AW00018046,2435
AW00018009,2435
AW00019415,2435
AW00014731,2435
AW00025080,2433
AW00024738,2433
AW00028535,2433
AW00029289,2433
AW00024790,2433
AW00025729,2433
AW00025415,2433
AW00028714,2433
AW00027901,2433
AW00028365,2433
AW00029316,2433
AW00028377,2433
AW00025406,2433
AW00024198,2433
AW00025105,2433
AW00025720,2433
AW00025625,2433
AW00025163,2433
AW00025405,2433
AW00025404,2433
AW00024063,2433
AW00024219,2433
AW00028523,2433
AW00017625,2432
AW00017956,2431
AW00028742,2428
AW00027821,2428
AW00029468,2428
AW00029477,2428
AW00025758,2428
AW00028696,2428
AW00025744,2428
AW00025640,2428
AW00024190,2428
AW00024384,2428
AW00028415,2428
AW00024201,2428
AW00024673,2428
AW00018634,2427
AW00025397,2427
AW00024437,2427
AW00028417,2426
AW00017424,2424
AW00017555,2424
AW00029369,2422
AW00022343,2422
AW00029368,2422
AW00012783,2421
AW00024782,2420
AW00025457,2420
AW00029184,2420
AW00026362,2420
AW00024359,2420
AW00029042,2420
AW00024528,2420
AW00025040,2420
AW00028735,2420
AW00024783,2420
AW00025319,2420
AW00026823,2419
AW00028732,2419
AW00027819,2419
AW00024959,2419
AW00026229,2419
AW00028723,2419
AW00025702,2419
AW00025426,2419
AW00028557,2419
AW00029300,2419
AW00024761,2419
AW00025398,2419
AW00024521,2419
AW00024789,2419
AW00025077,2419
AW00027820,2419
AW00025674,2419
AW00025155,2419
AW00028695,2419
AW00024526,2419
AW00029192,2419
AW00024445,2419
AW00024405,2419
AW00024660,2419
AW00027868,2419
AW00024828,2419
AW00025191,2419
AW00026221,2419
AW00029366,2419
AW00028397,2419
AW00029194,2419
AW00024792,2419
AW00024640,2419
AW00029195,2419
AW00029137,2419
AW00024760,2419
AW00029303,2419
AW00024669,2419
AW00028403,2419
AW00025725,2419
AW00024979,2419
AW00028709,2419
AW00029310,2419
AW00024810,2419
AW00024793,2419
AW00024135,2419
AW00018831,2419
AW00028734,2419
AW00024791,2419
AW00029473,2419
AW00025042,2419
AW00024140,2419
AW00025050,2419
AW00024800,2419
AW00028720,2419
AW00024441,2419
AW00024347,2419
AW00022344,2419
AW00024814,2419
AW00028948,2419
AW00024083,2419
AW00027870,2419
AW00025079,2419
AW00028704,2419
AW00025063,2419
AW00027839,2419
AW00029367,2419
AW00024675,2419
AW00025320,2419
AW00024966,2419
AW00024779,2419
AW00017004,2419
AW00024157,2419
AW00024801,2419
AW00028202,2419
AW00024988,2419
AW00024942,2419
AW00025193,2419
AW00028204,2419
AW00029277,2419
AW00024708,2419
AW00024809,2419
AW00027865,2419
AW00028309,2419
AW00028201,2419
AW00029103,2419
AW00024349,2419
AW00028957,2419
AW00024527,2419
AW00029309,2419
AW00028935,2419
AW00028927,2419
AW00025284,2419
AW00024425,2419
AW00024670,2419
AW00025430,2419
AW00024105,2419
AW00025060,2419
AW00025150,2419
AW00028703,2419
AW00025014,2419
AW00025290,2419
AW00024788,2418
AW00028549,2418
AW00024354,2418
AW00024358,2418
AW00024153,2418
AW00024996,2418
AW00025000,2418
AW00024680,2418
AW00029360,2418
AW00024194,2418
AW00018905,2416
AW00017003,2416
AW00016987,2415
AW00018236,2415
AW00016104,2415
AW00018231,2415
AW00020573,2415
AW00018420,2415
AW00017543,2415
AW00017412,2415
AW00018863,2415
AW00024136,2413
AW00024806,2413
AW00025458,2413
AW00024061,2413
AW00024987,2413
AW00018808,2412
AW00016653,2412
AW00018400,2410
AW00028217,2408
AW00024498,2407
AW00016086,2407
AW00026223,2407
AW00024802,2407
AW00024084,2407
AW00026818,2407
AW00028755,2407
AW00024798,2407
AW00025735,2407
AW00024413,2407
AW00017461,2407
AW00029165,2407
AW00028733,2407
AW00028327,2407
AW00029115,2407
AW00024808,2407
AW00017535,2406
AW00024785,2406
AW00013391,2406
AW00016852,2406
AW00018533,2406
AW00018516,2405
AW00013143,2405
AW00017441,2405
AW00017393,2405
AW00024560,2405
AW00017580,2405
AW00017006,2404
AW00017613,2402
AW00012782,2401
AW00017013,2401
AW00016077,2401
AW00022817,2401
AW00018389,2401
AW00018540,2401
AW00011144,2400
AW00024427,2400
AW00019353,2400
AW00021532,2400
AW00017582,2399
AW00029357,2398
AW00026230,2398
AW00025407,2398
AW00023667,2398
AW00029478,2398
AW00024158,2398
AW00024414,2398
AW00025623,2398
AW00025681,2398
AW00024756,2398
AW00028206,2398
AW00027866,2398
AW00024353,2398
AW00028446,2398
AW00025396,2398
AW00018782,2398
AW00024831,2398
AW00025738,2398
AW00024972,2398
AW00024434,2398
AW00028524,2398
AW00028963,2398
AW00028208,2398
AW00024764,2398
AW00025334,2398
AW00025622,2398
AW00024796,2398
AW00017563,2398
AW00024770,2398
AW00024345,2398
AW00025618,2398
AW00013918,2398
AW00024529,2398
AW00028747,2398
AW00018515,2397
AW00013397,2397
AW00011158,2396
AW00016756,2396
AW00023612,2396
AW00018413,2396
AW00017425,2395
AW00018860,2395
AW00018824,2395
AW00021057,2395
AW00018377,2395
AW00013270,2395
AW00018075,2395
AW00018224,2394
AW00025401,2393
AW00024683,2393
AW00025084,2393
AW00028940,2393
AW00024762,2393
AW00024688,2393
AW00024420,2393
AW00024819,2393
AW00029179,2393
AW00024403,2393
AW00029183,2393
AW00024110,2393
AW00025427,2393
AW00029469,2393
AW00024653,2393
AW00024684,2393
AW00028694,2393
AW00023276,2393
AW00029392,2393
AW00025286,2393
AW00024797,2393
AW00024644,2393
AW00027880,2393
AW00024707,2393
AW00024351,2393
AW00028923,2393
AW00029256,2393
AW00029292,2393
AW00028954,2393
AW00025074,2393
AW00025399,2393
AW00024352,2393
AW00024685,2393
AW00028712,2393
AW00025049,2393
AW00028311,2393
AW00025429,2393
AW00024787,2393
AW00024784,2393
AW00029191,2393
AW00027872,2393
AW00024340,2393
AW00016818,2392
AW00018113,2392
AW00018611,2392
AW00016113,2392
AW00018878,2391
AW00016641,2391
AW00018561,2390
AW00018514,2390
AW00011156,2390
AW00013358,2387
AW00013102,2387
AW00016478,2386
AW00017446,2385
AW00017010,2385
AW00018839,2385
AW00025452,2384
AW00024804,2384
AW00029318,2384
AW00025463,2384
AW00028323,2384
AW00025410,2384
AW00025162,2384
AW00029306,2384
AW00028719,2384
AW00024404,2384
AW00025175,2384
AW00024383,2384
AW00016078,2384
AW00025734,2384
AW00024674,2384
AW00029358,2384
AW00029102,2384
AW00025409,2384
AW00029293,2384
AW00025169,2384
AW00024641,2384
AW00024958,2384
AW00026209,2384
AW00028136,2384
AW00024339,2384
AW00028203,2384
AW00027871,2384
AW00029295,2384
AW00029382,2384
AW00029114,2384
AW00024780,2384
AW00018528,2382
AW00016867,2382
AW00018441,2381
AW00016859,2381
AW00017593,2381
AW00018478,2381
AW00016845,2381
AW00011041,2381
AW00016912,2381
AW00018067,2381
AW00013711,2381
AW00011136,2381
AW00018518,2380
AW00017135,2379
AW00018566,2379
AW00020587,2379
AW00020860,2379
AW00020722,2378
AW00017421,2377
AW00016869,2377
AW00017134,2377
AW00017453,2377
AW00018838,2377
